@relation 'AT: poker-hand-training-true-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.577attribute_4-0.511attribute_5+0.393attribute_2+0.264attribute_3+0.263attribute_8... numeric
@attribute -0.678attribute_0+0.441attribute_8-0.34attribute_3+0.277attribute_1+0.253attribute_5... numeric
@attribute 0.562attribute_6+0.515attribute_1-0.441attribute_7-0.327attribute_5-0.289attribute_2... numeric
@attribute '0.677attribute_9-0.432attribute_3-0.313attribute_4+0.31 attribute_2+0.301attribute_6...' numeric
@attribute 0.581attribute_8-0.413attribute_7-0.352attribute_2-0.348attribute_4-0.311attribute_1... numeric
@attribute '0.608attribute_7-0.446attribute_2-0.371attribute_3+0.368attribute_6+0.23 attribute_8...' numeric
@attribute 0.516attribute_6-0.473attribute_1+0.432attribute_3-0.333attribute_0-0.281attribute_9... numeric
@attribute '0.493attribute_9-0.442attribute_5-0.404attribute_0+0.39 attribute_4+0.258attribute_8...' numeric
@attribute -0.506attribute_5-0.447attribute_1-0.434attribute_3-0.377attribute_7-0.355attribute_9... numeric
@attribute -0.484attribute_4-0.445attribute_2-0.441attribute_8-0.414attribute_0-0.35attribute_6... numeric
@attribute attribute_10 {0,1,2,3,4,5,6,7,8,9}

@data
0.635472,-0.386888,-0.459002,-1.487085,-1.202429,0.129811,0.316895,-0.406181,-0.403819,-0.178211,0
0.345804,0.49896,-0.534739,0.292643,-1.887057,0.982194,-0.49067,0.456116,0.157845,-1.814737,0
-0.646192,-2.428149,0.210354,-0.595706,-0.464589,-0.858879,-0.156046,0.316407,1.343013,-0.71674,1
-2.541426,1.170052,0.644678,0.00383,0.430489,0.767702,1.019672,-0.652821,1.044665,0.397669,1
-0.804229,-0.159897,0.246311,1.33108,2.280455,0.670181,1.236121,0.441985,-1.253005,1.136159,1
-0.690776,0.265221,0.511065,1.890976,0.122046,-0.174668,1.245695,-1.423957,0.260405,0.704584,1
-2.251113,0.21735,-0.398865,-0.03766,1.37146,-0.320669,0.974762,1.88019,-1.030988,0.478018,0
-0.983124,-1.042104,0.700668,-0.470243,-0.765696,1.323829,1.67725,0.521538,1.356144,0.327353,1
-1.598353,-0.49675,-1.490025,-0.46203,-1.109366,-0.352909,0.464779,-0.822595,-0.1233,-0.235626,1
-0.44869,1.219799,-1.276957,-1.411262,1.351577,-0.781771,0.207978,0.942405,-1.017231,0.745158,0
0.348178,-1.098006,-0.347713,-0.441286,0.697405,1.635044,0.734893,0.997278,-0.721069,0.502785,0
0.558681,0.868656,1.617469,0.529588,0.279553,1.493622,-1.090021,-0.200502,-0.472528,-0.748062,0
0.605396,-0.447123,0.665317,-0.309623,0.238819,-0.883277,-1.947302,0.832274,-0.922839,-1.719018,1
-1.692205,1.485955,-0.042318,-0.075957,1.351217,0.810705,0.638985,-0.663734,1.309188,0.716814,1
0.810739,1.750754,-1.155675,0.014469,-1.317806,-0.138523,-1.145254,1.951212,1.111914,-0.950872,0
-1.725056,1.15835,0.294501,1.147071,-0.600458,-1.219222,1.784643,-1.18509,1.23407,-0.532469,1
-1.422154,-1.272918,-0.89792,-1.191195,-0.894872,0.19446,-0.689102,0.224576,0.66981,0.758527,1
0.13109,0.487629,-2.020285,0.460441,0.060283,0.475492,-0.939177,-0.538283,-0.338745,0.349924,1
-0.009824,0.971028,-0.636879,0.995824,0.097385,0.738093,-0.322214,1.282126,0.491019,1.033227,0
-0.404061,-1.495333,0.58907,-0.534559,1.317328,-0.054341,1.020108,-0.017649,0.330721,0.483111,0
0.623415,0.46609,0.868676,-0.561797,1.770451,0.738901,0.85969,-1.049762,-1.747332,-0.100362,1
-0.915307,1.116859,0.753592,1.21483,-1.51763,-0.292322,-0.69459,1.193122,0.623906,-0.291617,0
-1.819454,0.533995,1.215562,-1.542803,1.991212,-0.383147,0.906897,0.337328,-1.101069,-0.866695,1
0.61387,0.431149,-1.24858,-0.006404,-0.720066,-1.65716,0.034477,2.578351,-0.847067,-0.074227,0
-0.033473,-0.044287,1.348235,-1.994129,-0.670331,-1.801034,-1.246022,0.340421,0.676809,0.15734,0
0.827288,1.092313,-1.378536,1.392297,0.436077,0.057661,-0.18031,0.68315,0.61996,-0.705968,1
0.063038,0.799451,-1.246699,0.488459,1.800635,0.851317,0.9138,-1.486136,0.623933,-0.726886,0
0.613725,-1.048918,1.003527,1.223792,-1.094358,2.113172,-0.669967,-0.032823,0.187883,-0.420598,1
-0.777927,-0.059497,-0.448164,-1.298847,-0.779275,0.784338,-1.11377,-1.980825,0.271528,1.750397,1
1.476067,2.327986,0.659613,0.586075,0.102094,0.494977,1.01502,-0.298978,-0.903348,-0.240613,0
-0.140847,1.477439,0.588589,-0.138319,1.179556,2.338815,0.339215,-0.80181,-0.543098,0.536652,1
1.508976,-0.745377,-1.371702,-0.092263,-0.703085,-0.22231,-1.542724,1.687321,-0.423287,-1.802618,1
0.416122,1.051225,-0.469056,0.175781,-0.69593,-0.535588,1.713282,-0.137435,-0.862948,0.473652,3
-0.165374,0.172831,0.853974,0.06949,-0.752718,1.380483,-0.006301,-0.988426,-0.600857,2.186128,0
0.8074,0.214927,1.580869,-0.963673,-0.173866,-0.587523,-0.947853,0.859582,-0.523077,-1.830683,0
-0.30482,0.375697,0.245153,-0.731766,0.059553,0.707946,0.546645,0.213493,1.518273,-0.64101,1
1.665931,0.108144,-0.009808,0.277006,-0.846874,0.477099,0.149027,-0.067068,1.287471,0.748272,1
-0.205449,0.93662,-0.27136,0.596801,-1.554373,1.170533,-1.302062,2.583284,0.511185,0.204536,1
0.224298,-0.941217,1.900357,0.04937,0.065307,0.124654,-0.381649,-1.005461,-0.650533,1.678645,0
0.409942,0.046147,-0.351427,1.757388,0.708352,-1.551109,-0.29568,-1.325069,-0.278949,0.297793,1
-1.147821,-1.275612,0.176982,-0.487133,-0.545997,0.909345,0.48813,-0.162144,0.283976,0.581389,2
-0.989097,0.506794,-0.199523,0.196933,0.284906,0.946335,-1.062274,0.786055,-0.886608,-1.135294,1
1.289252,-1.214035,-0.19544,0.256444,-0.371985,-0.86863,-1.540743,-0.084066,-1.32699,0.534359,1
0.619888,-0.358263,0.635351,-0.34817,2.147131,1.226824,0.348594,-0.277908,2.519748,-0.474967,3
-2.348583,0.7451,0.833573,0.642221,-0.81577,-0.850439,-0.142347,0.161013,0.363816,0.527855,1
0.535686,-1.790563,0.675484,1.481841,-0.937692,0.421523,0.463508,-0.076552,-1.216883,-0.11034,0
-1.114853,0.17267,0.689234,-0.229784,1.192843,-0.084455,1.416432,0.017995,0.91448,-0.904771,2
1.544809,0.996537,1.140404,-1.050736,1.161245,-0.03261,-0.541775,-0.438009,0.756274,0.329869,1
-0.007178,-1.521537,-2.193443,1.282961,1.088832,0.409339,-0.460001,-0.385788,-0.28385,1.206906,0
-1.272856,-1.054004,0.9616,0.331584,0.142481,-0.091319,-0.005075,1.900318,1.693932,-0.261277,0
-0.717994,0.223418,0.30113,0.517877,-0.32396,-0.646365,-1.195135,0.629907,-0.435448,2.835401,0
0.873768,1.292345,-0.349638,-0.150324,-0.660307,-1.055541,-0.256523,2.424802,-1.935678,-0.549127,1
0.119644,-0.575721,0.393824,-0.297158,-1.077029,-0.895988,-1.53928,2.017088,0.173307,0.490458,0
0.42259,-0.777573,-0.547898,1.08725,0.144158,-2.971122,0.299282,0.300383,-0.172418,0.959025,0
-0.404137,1.096887,1.031423,0.1049,2.078404,-0.251232,1.47347,0.476693,0.72082,-0.413959,0
1.209278,-2.241037,-0.204518,1.742062,-0.77995,1.442086,1.450104,0.027696,0.537704,-0.108736,1
0.412567,-1.565577,-1.075607,-1.285597,-0.069579,1.218146,-0.636548,-0.373007,0.13878,0.972143,1
-1.242688,1.666838,0.287918,-1.249975,-0.896798,-1.46581,-0.141848,-0.584859,-0.942591,0.304894,1
-0.358369,0.425268,-0.411587,1.108744,-1.860465,0.066741,2.072053,0.718362,-0.855286,0.182823,1
2.123353,-0.825623,-0.249181,0.597553,1.703299,-0.560865,0.201926,1.202353,-0.240364,-0.148587,0
0.350668,-1.145646,-0.202861,0.596704,-0.858429,0.339781,1.132125,-0.354966,-0.191976,-1.736523,0
1.525029,-0.277915,1.174434,-0.633,0.844712,-0.010946,-0.464009,-0.743446,0.743513,-1.729179,1
-0.243458,-1.249992,1.40723,0.81991,0.494151,-0.017091,0.409135,-1.948643,-1.135771,0.607896,0
1.370112,-1.249138,-0.946865,-0.463674,0.303641,0.075248,0.104791,0.193177,-0.463945,1.557991,1
-1.082655,-0.036876,1.611629,1.073741,0.357436,-0.385987,-0.371896,1.658574,1.661977,0.626248,0
0.610159,0.470346,-1.556142,0.369178,-1.31648,-0.03321,-0.380346,-2.531873,0.720635,0.860512,0
2.000377,1.201182,-1.410558,-0.308713,0.056156,0.500106,-0.798285,-1.244862,0.763768,-0.429715,0
0.32008,2.025612,-0.352092,-0.455142,-0.663299,1.226459,0.334144,0.734951,0.076355,-0.566211,1
-0.378646,1.225501,-0.126913,0.607979,0.279576,1.101191,0.624131,0.393939,0.424255,-1.446318,0
1.217373,-0.027427,0.073282,-0.585072,1.087799,0.055405,0.020738,1.407058,1.69143,1.765152,0
1.01585,-0.801673,1.304965,0.7757,2.555518,-0.164368,0.930727,0.667468,-0.268616,-0.504511,0
-1.380163,0.488239,0.402,1.233828,-0.422856,0.132775,-0.251269,-1.074156,-0.232673,1.225317,1
-1.658475,0.485705,-1.314314,-0.37519,0.838334,1.170344,0.146287,0.1014,-0.102611,-1.397382,0
-0.517613,-1.498536,1.691111,0.024091,0.356792,0.441236,0.472385,0.837633,0.689603,-0.36224,0
-0.281669,0.294961,-1.21129,1.046364,-1.26153,0.610818,-0.36362,0.79336,0.288474,0.253822,0
-0.315165,-0.779385,-1.006826,-0.79053,0.293022,0.912331,-0.455559,-0.534245,2.171794,0.81399,1
1.129554,0.6859,-0.901845,-1.015466,-0.264344,-1.034845,-0.069344,-2.627799,-0.876377,0.730508,0
0.215625,1.617963,-1.415808,0.216584,1.760778,-2.053989,0.462432,0.070078,0.796565,-0.172076,0
0.044521,1.16986,1.34907,-0.862172,0.155,1.175537,0.195693,0.120207,0.665233,-1.192555,0
0.170164,-1.690911,-1.576763,1.174211,0.475622,-0.231447,0.139557,0.165079,0.233205,1.860273,1
0.007024,1.420656,-0.115683,0.64539,1.494818,-0.885332,2.771131,-1.130631,0.594345,-0.369783,0
1.106763,-0.404783,-0.392077,-0.533844,-0.428728,-0.901478,0.653648,-1.011115,2.283309,1.122716,1
-0.875209,1.191797,1.599686,-1.146664,0.750082,-0.437583,1.388847,-0.28441,0.741306,-0.509567,1
1.453742,-0.103654,0.483614,-1.855622,-0.029023,-0.112524,-1.115043,-0.467042,0.488655,0.333321,0
-0.15816,0.549482,-1.553784,-0.816895,-2.461615,-0.84633,0.623662,0.54212,0.989391,0.24516,1
-0.333622,0.791488,1.372732,2.167832,-1.159059,-0.778406,0.042948,-1.133365,-0.055754,-0.048986,0
0.99602,-1.50297,0.925682,1.958079,0.133599,-1.641787,0.032811,-1.174652,-0.295062,-0.090546,0
1.353272,1.051125,-1.191369,0.785534,0.657481,-1.50867,0.364798,0.506019,-0.467842,1.132135,0
0.331703,1.049274,1.441519,-1.688536,-0.331416,-0.040774,0.534555,0.501175,0.260743,0.041289,0
-0.171328,0.357969,0.717516,-0.87877,-0.864454,0.080552,1.445832,-0.443237,0.371064,1.33808,1
0.956778,-0.811758,0.954083,-1.393054,-0.926691,-0.249899,0.795594,-0.171048,0.704522,-0.924195,1
-0.294856,-0.271281,-0.785272,0.154813,-0.904516,0.836973,0.650034,-0.246999,-1.311753,-2.2518,1
0.527608,0.428353,0.089633,0.086607,-1.614906,-0.54297,-1.146809,-0.830406,1.243933,1.081191,0
0.395166,0.040166,-0.230177,2.233413,-0.658616,1.771476,0.295931,-0.519842,-0.772878,0.33004,0
-0.111993,-1.217217,0.416256,-2.256728,-1.967408,0.586968,0.978996,0.055959,-0.903412,-0.036812,1
0.110794,1.551152,1.755315,-0.51871,0.831419,-0.88024,0.900106,0.496616,0.10789,-1.145346,0
0.597285,-1.234683,-1.640609,-2.503563,0.376809,0.533123,-0.218558,1.020954,-0.360656,-1.117963,0
1.460702,0.694637,0.441255,0.60364,0.536439,0.977343,0.124684,-1.911378,-0.056877,-1.73977,0
-0.657376,-0.430624,0.196408,0.948811,0.153409,-1.598112,-0.444113,-1.419794,-0.003307,0.575148,0
0.798506,-0.639934,-0.687688,1.200473,0.417965,-0.283381,0.150556,-0.260442,-1.879148,-0.854304,1
-1.043815,-0.013317,1.062466,-1.894481,-0.027141,-1.473996,-1.418047,0.236749,-0.2071,0.849117,0
-0.025833,0.64911,1.133104,0.404966,1.031805,-0.042461,0.807299,2.294058,-1.16424,-0.237525,1
1.177338,1.23924,1.276508,0.856445,-1.328996,1.290361,0.850855,-0.232197,1.306052,0.462741,1
-1.21861,-1.149128,-0.785224,0.22992,-0.66554,1.235402,-0.881981,1.456934,0.726759,0.088687,1
0.81321,-0.313396,0.785558,1.062408,-1.052998,0.481331,-0.015742,-1.391637,-0.179063,-1.273229,0
-1.087664,0.043335,-0.845207,0.597124,-1.201798,-1.436961,1.904149,1.075325,-0.82347,0.005642,1
-1.121652,0.796623,-0.064986,0.063889,-0.956423,-1.276425,0.966679,-1.779581,-0.168915,-0.221563,0
0.1447,-0.766144,0.153895,-1.473354,0.571812,0.022634,-1.152007,0.515513,1.596257,0.031135,1
1.144724,0.585922,1.677325,-0.270221,-0.151337,-0.506102,0.419786,-1.444394,1.559515,0.149107,1
1.766095,1.283977,-0.88915,-0.215894,0.356207,0.610419,1.356345,-0.336956,-1.568702,-0.120354,0
-0.486273,-0.02181,-1.192452,-0.31594,1.049423,-1.416188,-0.441396,-0.399734,-1.336012,-2.068899,0
-0.692427,0.08659,1.581047,-0.638586,0.04564,0.313802,0.726606,2.497261,-1.289379,0.174701,1
-0.363907,1.286327,-0.424957,0.142598,-0.137786,-0.56095,0.597484,-0.648846,-0.348046,-0.959228,1
1.066956,0.101072,0.837598,-0.361038,1.713141,0.799812,0.322358,1.008017,-1.340294,1.051825,1
0.814084,1.243711,-1.476606,0.506357,0.587706,-0.823219,-0.088677,-1.194993,0.824879,0.353669,3
-1.395722,0.457321,-1.327247,-0.133762,0.733339,0.954833,1.321042,0.065098,-0.814741,-2.006652,0
0.509413,0.150292,-0.107173,-0.820242,-1.536711,-1.443153,1.560016,0.128242,1.858373,-0.037359,0
0.583177,0.2935,0.75625,-0.149251,-2.335853,1.180218,-0.447418,-1.761198,0.608834,0.142087,1
0.284192,1.902989,1.254619,1.588903,1.353593,0.271106,-0.917037,0.311918,0.85749,0.520969,0
-0.212233,-1.575191,0.363207,-0.446278,-1.0584,-1.030724,0.318655,2.07039,-0.146347,0.579062,0
0.883773,-0.00763,0.257737,-0.263854,0.732167,1.127967,-0.216433,0.447759,1.101358,1.203967,3
-0.184356,-0.230004,-1.772645,-1.564479,-0.251847,-0.431953,-0.070318,0.292755,-0.408213,-0.67336,1
-0.375412,-1.822398,-0.802691,0.65275,1.492922,-0.500544,-0.346469,1.049659,-0.186065,-0.599064,0
0.74652,0.243798,0.854845,1.032715,0.177348,-2.103782,1.288813,0.827493,0.030794,0.158443,0
0.65124,-1.832063,-0.816658,-1.770076,-1.69382,0.697689,-0.411145,-0.399738,0.785725,0.314569,0
0.484248,-1.162519,-0.974648,-0.280693,-0.81835,-0.719414,-0.763121,-1.182983,-2.180762,1.175526,2
-1.373139,-0.404166,2.324609,0.571735,-1.082451,-0.116065,0.113332,1.921078,0.292267,0.618107,0
0.135524,0.147448,-1.472395,-1.943409,1.299362,-0.219502,0.616387,0.783079,0.926213,-0.241701,1
-0.021937,1.348272,0.847298,0.463019,0.251029,2.269493,0.615227,0.115654,0.183293,1.221268,0
0.790603,-0.522316,0.935167,-0.101764,-1.083213,1.33872,0.288624,-1.537347,0.66574,-1.122932,0
0.437526,-0.075993,-1.794344,-0.314463,0.642652,-0.405266,-0.146294,-0.282586,-1.180079,0.475464,1
0.128923,1.133474,0.584457,1.471156,0.489113,1.527415,0.90943,0.355709,1.640282,0.397549,1
-1.652907,0.330128,-1.469393,0.658753,-0.830501,0.394032,0.783439,0.544374,-0.768863,-0.316962,1
-0.961703,-0.995576,1.515006,-2.06346,-0.902338,-0.647697,-0.800013,-0.529274,0.479213,0.29403,0
0.345745,-0.37419,-0.053913,-1.741903,-1.060499,-1.761407,0.328573,-0.368357,-0.186161,0.858029,0
-0.308976,-0.354741,0.115518,-0.093535,0.65065,-0.137611,1.379195,0.021242,-1.195756,-1.1204,1
0.561118,-1.622309,0.105378,0.168013,-0.025973,-0.904001,-1.008797,1.534372,-0.024228,-1.525005,0
-0.806819,0.683074,-1.187136,1.398923,-0.642452,0.033996,2.360158,0.887909,-0.867137,-0.231301,0
-0.787665,-1.261398,0.035824,-1.459183,0.114494,-1.228904,0.821233,-0.86694,-0.153249,0.473299,0
0.541673,-0.475169,0.638378,1.484096,0.158922,-1.406616,0.159411,-0.394356,0.496567,-0.753738,0
-0.596193,0.664351,-1.406978,-2.226431,0.584116,0.469883,0.189751,2.058766,-0.184721,0.5374,0
0.610893,0.843502,-0.989329,-1.448938,-1.462451,-0.910424,0.03518,-0.819016,-0.027379,0.058372,1
-1.201891,1.771848,0.737308,-0.988254,-1.365725,-0.464558,0.239354,-0.696216,0.413346,-0.399964,0
-1.491391,0.824096,0.161191,0.039544,1.677237,-0.899034,0.647898,1.664214,0.826191,-0.933661,2
1.220684,1.662088,-0.544032,0.456416,0.156231,-0.740025,-1.453674,-0.163702,1.010032,-0.531945,0
-1.567844,0.240134,-0.30436,-0.827481,-1.381324,0.018907,1.323624,0.731316,-1.643477,1.079625,0
1.078673,0.893647,1.920229,-0.752063,0.196623,-0.652394,1.567148,0.326348,-0.138566,-0.221008,3
-0.444806,0.939113,-0.568628,0.101633,-0.380135,0.900357,-1.588226,1.794645,0.467369,1.391754,1
0.926695,-2.077392,-0.933921,1.808393,0.099494,-0.670206,-0.684828,-0.320897,1.867379,0.561883,1
0.453038,-1.823296,-0.025678,1.832045,-0.917773,0.444681,-0.137143,-0.008609,0.705392,-0.240646,1
1.305795,0.916187,-0.714265,-1.467321,-1.177429,-0.037519,0.077441,1.352884,-1.026171,-1.255114,0
0.75748,1.131457,-0.117939,1.62643,0.173845,0.386107,1.087283,-0.497002,-1.494962,-0.015402,1
0.930187,-1.384778,0.453541,-1.662621,-0.827734,-0.065094,0.705504,-0.592033,0.523006,0.783253,1
-0.057215,1.206863,-1.968061,0.891445,1.786414,0.883874,0.842388,0.92072,-0.662795,1.353826,0
-0.738793,-1.721632,0.002693,1.682609,-1.192544,1.868032,-0.453898,1.573653,0.291075,-1.282835,0
-0.409215,-0.301192,-0.582573,0.890686,0.166906,-0.531645,0.887312,-3.542893,0.870331,-0.436381,0
0.281834,1.524711,0.203722,-0.112374,-0.238613,0.281611,1.381732,-1.452528,-0.155528,-0.952841,0
-2.056774,0.316885,0.184649,-0.711962,0.14281,-0.685272,0.474338,-0.398276,1.0307,1.484044,0
-0.844939,1.030475,-0.369446,0.893384,0.793881,0.328797,1.18784,-0.693902,0.101528,1.536298,1
1.051848,1.591323,0.170652,0.314159,-0.247865,1.097201,0.916844,-0.400338,0.954839,-1.605111,0
-0.456812,-0.303102,0.121813,-1.228796,-0.928946,-2.619436,1.100003,-0.421639,0.122232,-0.502603,0
1.290564,1.459403,1.096134,-0.179357,-1.314564,1.379688,0.86662,0.537665,0.0153,-0.068443,0
-2.179175,-0.750306,-0.550933,-1.374104,0.16957,-1.126195,0.059343,-0.090786,1.687876,0.77054,1
-0.133391,-0.858249,-0.504012,-1.133143,-0.35324,-1.276479,1.255117,1.213099,0.659599,-0.565502,0
0.280621,1.447414,0.002956,-1.218814,0.744313,-2.004259,0.503146,-1.913746,0.237117,1.583257,2
-0.538325,0.215222,0.389167,0.445475,-0.612089,2.094998,-1.644875,0.629769,-1.122812,0.300723,0
0.936738,0.832363,-0.502812,2.0121,0.826895,0.98326,0.556447,-0.471186,-0.662856,-1.042819,1
0.554433,0.069468,-0.39868,-0.310965,0.218122,-2.242387,-0.440122,-1.503683,-0.520907,0.164374,1
0.172338,-1.579926,1.588355,0.554594,0.405101,0.052077,0.67655,-1.688762,-0.066904,0.286847,0
-0.511001,1.852264,0.216206,1.412605,0.86619,0.67244,-0.053907,-0.464564,-1.195047,-0.535633,0
1.476584,1.96616,-0.429834,-0.571348,-0.265371,-0.511609,0.750682,-0.857705,-1.258838,0.942835,1
-1.145007,-0.564194,-0.369012,0.447094,-0.666573,0.067449,-1.194243,0.740007,-0.145532,-0.140921,1
-0.974057,0.772136,0.923503,1.082687,-1.891852,0.488539,-0.018867,-0.711624,-0.707491,0.153508,1
0.43457,-0.642102,0.689692,-0.219404,-0.937928,-0.309715,-1.439529,-0.980465,1.285367,-1.042925,1
-0.206213,0.721072,-0.049024,1.217847,-0.565377,-1.355826,-1.153135,1.138744,0.683128,-1.250453,1
1.05363,-1.040295,-0.371937,1.291319,0.713181,-0.597923,-0.375686,1.368275,1.545968,1.471447,0
0.295489,0.288405,-1.232038,-1.006631,0.014545,-0.396964,0.197894,0.242517,2.461061,-0.6181,2
-0.382226,0.29131,-0.346196,-0.128131,-0.678299,-2.218436,1.455211,-0.106118,0.75418,0.264285,0
0.407377,-0.649276,0.094001,-0.927976,-0.766378,1.331106,-0.203056,-1.263204,-0.942486,2.191473,0
0.011769,0.426408,0.673253,2.974797,-0.642494,-0.312945,0.631696,-0.961291,0.661078,0.248507,0
-0.335883,-0.216851,0.406601,0.167173,0.843926,-0.410371,0.520491,1.327863,-2.043378,-1.717467,1
0.904083,-0.423191,1.861542,-0.359748,-0.176877,1.224269,-0.686489,-0.846234,0.795061,0.891769,0
0.032271,-0.654999,0.463424,2.532282,0.353288,-0.730063,0.808718,-0.106949,1.310117,-1.278283,2
0.375942,0.637866,0.145409,-1.108879,-2.089059,-1.02295,-1.767155,-1.066588,1.265572,-1.144774,0
0.191891,-1.214046,1.130737,-2.286713,0.904618,-0.166978,-0.701791,-0.561333,0.671913,-0.604228,0
1.061944,-0.656404,-0.933404,-0.286423,1.011753,0.36415,0.40314,-1.573255,1.479261,-0.653254,1
-0.668444,-0.781165,-0.199336,0.127423,-0.33962,0.795606,-3.192541,0.960811,0.161297,-0.229847,0
-0.592743,-0.018121,-0.522402,-1.107336,0.204141,-1.038548,-0.111242,-0.063361,-1.107188,-0.890586,2
-0.723338,-1.184659,1.675807,0.961863,0.512942,0.066865,0.521062,1.913214,0.487433,0.161199,1
-0.419349,-0.627621,-0.201963,-0.262961,-1.821732,-0.579184,-1.243466,1.490708,-0.799239,1.22241,1
2.183193,0.078529,1.327862,-1.901828,1.418382,-0.315258,-0.930266,0.70595,0.425938,1.169331,0
-1.205534,1.834583,0.884957,1.863727,-0.859696,-0.499595,-1.044545,0.007734,-1.379387,-1.35611,1
1.173749,-0.08554,0.816049,-0.007479,-1.383638,-0.833349,0.619023,0.758197,0.102223,-0.676685,1
-0.528614,-0.343794,-0.730036,-1.134954,0.585272,-1.503057,1.651131,-0.298775,0.870552,-0.23453,0
-0.72007,1.125787,0.099467,2.391817,0.168573,-0.971024,1.319626,0.072714,-0.76359,0.150735,1
0.362936,-0.71245,0.917329,-1.809074,1.132921,-1.321091,-0.546848,1.283204,1.050256,0.496809,0
-0.411158,-0.455539,-0.574043,0.989538,0.503497,-0.520875,-1.48374,-0.258777,0.655971,0.859398,0
0.22168,0.367962,-0.481554,1.004672,0.622597,0.150737,0.218545,1.850589,-0.613028,-0.779118,0
0.264181,0.915143,-1.870033,-0.146832,-0.830826,0.138878,0.479405,0.28261,0.088287,1.445942,1
0.258939,0.090388,2.037867,-0.948226,-0.152749,-0.199305,-0.526808,-1.69462,0.79466,-0.090231,1
2.038651,1.448785,1.159663,0.656178,-0.46267,-0.37955,0.431198,0.108947,0.935803,0.002018,1
0.912465,0.423895,-1.138582,0.455317,1.472132,-1.406406,0.78255,0.821923,0.406198,1.269011,0
-0.615068,1.410352,-0.01172,1.070567,2.260716,0.436646,0.008736,-1.028461,1.318899,-0.080329,1
-0.749468,-0.791237,-0.173447,0.101098,0.556872,1.011852,-1.718331,0.043619,0.165773,-0.210578,3
-0.470055,1.729012,1.056492,0.595789,1.226559,0.175351,-1.164806,-0.618011,0.029222,-0.165645,1
0.039746,0.60454,0.64943,-0.36827,-0.716373,-1.231264,0.715495,-0.876204,2.360464,0.689571,1
-1.444924,-1.25276,-1.344563,0.689104,-0.454697,0.734628,1.052814,0.198356,-1.107073,0.635639,0
0.709304,-1.551998,-0.306039,-2.407635,-0.86164,-1.156619,-0.285652,-0.197529,0.321543,-0.990202,0
-0.259729,0.407528,-1.777159,0.146053,1.84522,-0.092736,0.457256,-0.626335,-0.039134,-0.6427,1
-0.450811,-1.017755,0.620375,1.840165,1.171466,-1.021707,1.072151,0.049769,-0.503616,-0.412857,0
2.123843,-1.101802,0.154784,-0.381051,1.582372,0.271629,0.918996,-0.211228,0.667224,-1.2531,0
-0.556101,0.731028,-0.304136,0.816915,0.784606,0.300508,1.37845,-0.341757,0.375625,1.451229,1
1.468883,-0.310725,1.372208,-0.906616,-0.220979,0.90453,1.204526,1.204812,-0.020638,1.928224,0
0.636512,-1.020323,1.494906,1.103492,1.214836,1.105789,-1.419978,-0.343322,1.557634,-0.099711,1
0.796062,-1.662378,0.290837,1.611316,-0.117358,0.168543,1.800272,0.145749,-0.43732,0.495872,1
-0.702732,-0.472361,-1.914623,0.957449,-1.165952,-0.499282,0.47856,-0.560269,-0.814232,0.062915,0
-0.812418,-0.557363,-1.455352,0.238798,0.090301,0.002361,-1.385904,1.436382,-0.019224,-0.219623,0
0.520393,1.915274,-0.787785,1.252503,0.737524,-1.005783,-0.189215,0.766409,-1.143477,0.146034,1
-1.063867,1.186565,-0.976919,-0.029278,1.053067,0.912439,-0.31994,1.677414,-0.703822,0.881953,3
0.639938,-0.259609,-0.431578,-1.06366,0.959707,-0.962663,0.57017,-0.671524,0.265982,1.648332,0
-0.090942,-0.561859,0.094173,-0.029668,-0.479109,0.728408,2.376821,2.222511,-0.45916,0.436805,1
-0.707698,0.153782,-1.101397,-1.145001,0.991895,-0.196847,0.357944,1.561641,0.535991,1.193351,1
0.177977,-0.171801,1.565274,-0.951369,2.131544,-0.113109,-0.320829,-0.118857,-0.145416,-0.257868,0
0.646642,-0.036051,0.257554,-0.623445,-0.052846,-0.553701,-1.214972,1.306157,1.084323,0.218798,1
2.439681,-0.397143,0.78147,1.686222,0.866568,0.045163,0.736596,1.128881,-0.591636,-1.142256,0
-0.219764,0.132973,1.103527,0.265883,-0.363155,1.070023,-0.570561,0.277559,-0.314885,1.25023,1
-1.994591,-0.174568,0.002204,0.886981,0.208388,-0.513524,0.096983,0.865129,0.332277,-0.278792,0
-0.415594,0.235124,0.849525,-1.224617,1.29126,0.422902,0.766026,-0.497003,1.192081,0.224448,0
-1.310659,0.296141,0.259922,1.822125,0.2598,-1.124616,-0.284409,0.190607,1.442581,1.516924,0
0.535031,1.290408,1.886471,1.562171,0.695122,-0.124125,-0.8566,0.384344,1.217724,0.815829,0
-0.783809,0.258018,0.046572,-0.919775,0.175062,0.999474,-1.2984,-0.401758,-0.145355,0.238815,0
0.599592,-0.729312,-0.372039,-1.666247,0.066339,-1.765086,0.926881,0.333412,2.060605,-0.220481,3
-1.142807,0.308673,-0.310538,0.273739,-1.581414,1.434208,-0.26168,0.860859,0.551625,-0.227381,0
-0.924832,-1.122516,0.800307,0.296828,-0.635589,0.290415,0.874442,-0.144117,-0.753992,0.076387,3
